"LocID","Location","VarID","Variant","Time","MidPeriod","SexID","Sex","AgeGrp","AgeGrpStart","AgeGrpSpan","mx","qx","px","lx","dx","Lx","Sx","Tx","ex","ax"
788,"Tunisia",2,"Medium","2055-2060",2058,3,"Total","95-99",95,5,0.26385391,0.75256565,0.24743435,12773,9613,36432,0.16655411,43712,3.422,2.146037
788,"Tunisia",2,"Medium","2055-2060",2058,3,"Total","100+",100,-1,0.4341114,NA,NA,3161,3161,7280,NA,7280,2.304,2.303556
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","0",0,1,0.00367261,0.0036599,0.9963401,1e+05,366,99654,0.99620405,8267420,82.674,0.053761
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","1-4",1,4,9.334e-05,0.00037327,0.99962673,99634,37,398448,0.99962873,8167766,81.978,1.641808
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","5-9",5,5,5.383e-05,0.0002691,0.9997309,99597,27,497917,0.99964218,7769318,78.008,2.5
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","10-14",10,5,8.933e-05,0.00044656,0.99955344,99570,44,497739,0.99942449,7271401,73.028,2.5
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","15-19",15,5,0.00015545,0.00077698,0.99922302,99526,77,497452,0.99899592,6773662,68.06,2.733168
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","20-24",20,5,0.00024411,0.00121984,0.99878016,99448,121,496953,0.99866738,6276209,63.11,2.624869
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","25-29",25,5,0.00028377,0.00141785,0.99858215,99327,141,496291,0.99849467,5779257,58.184,2.558601
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","30-34",30,5,0.00032432,0.00162035,0.99837965,99186,161,495544,0.99812245,5282966,53.263,2.593566
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","35-39",35,5,0.00044609,0.00222811,0.99777189,99025,221,494613,0.99711951,4787422,48.345,2.672322
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","40-44",40,5,0.00074497,0.00371856,0.99628144,98805,367,493189,0.99496419,4292809,43.447,2.727048
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","45-49",45,5,0.00133647,0.00666225,0.99333775,98437,656,490705,0.99093561,3799620,38.599,2.740736
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","50-54",50,5,0.00239764,0.01192323,0.98807677,97782,1166,486257,0.98425703,3308915,33.84,2.72657
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","55-59",55,5,0.00406148,0.0201192,0.9798808,96616,1944,478602,0.9746022,2822658,29.215,2.697175
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","60-64",60,5,0.00639449,0.03150555,0.96849445,94672,2983,466446,0.95995563,2344057,24.76,2.682431
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","65-69",65,5,0.01033407,0.05046688,0.94953313,91689,4627,447768,0.93379729,1877610,20.478,2.692437
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","70-74",70,5,0.01786974,0.08582146,0.91417854,87062,7472,418124,0.88535518,1429842,16.423,2.700034
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","75-79",75,5,0.03231073,0.15028334,0.84971666,79590,11961,370189,0.80189091,1011718,12.712,2.678989
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","80-84",80,5,0.05840159,0.25634802,0.74365198,67629,17337,296851,0.67476963,641529,9.486,2.618088
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","85-89",85,5,0.10249495,0.40821935,0.59178065,50292,20530,200306,0.5111817,344678,6.853,2.508261
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","90-94",90,5,0.17041268,0.58628334,0.41371666,29762,17449,102393,0.34292818,144372,4.851,2.339808
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","95-99",95,5,0.26387046,0.75248279,0.24751721,12313,9265,35113,0.16356145,41980,3.409,2.145068
788,"Tunisia",2,"Medium","2060-2065",2063,1,"Male","100+",100,-1,0.44386685,NA,NA,3048,3048,6866,NA,6866,2.253,2.252928
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","0",0,1,0.00363391,0.00362158,0.99637842,1e+05,362,99661,0.99624907,8475670,84.757,0.063175
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","1-4",1,4,8.847e-05,0.00035382,0.99964618,99638,35,398464,0.99965118,8376009,84.065,1.516484
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","5-9",5,5,4.993e-05,0.00024963,0.99975037,99603,25,497951,0.99965339,7977546,80.094,2.5
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","10-14",10,5,8.874e-05,0.00044361,0.99955639,99578,44,497778,0.99948386,7479595,75.113,2.5
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","15-19",15,5,0.00012434,0.0006215,0.9993785,99534,62,497521,0.99927367,6981817,70.145,2.631922
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","20-24",20,5,0.00016737,0.00083652,0.99916348,99472,83,497160,0.99905011,6484295,65.187,2.613831
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","25-29",25,5,0.00021509,0.00107489,0.99892511,99388,107,496688,0.99875283,5987135,60.24,2.615381
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","30-34",30,5,0.00029183,0.00145817,0.99854183,99282,145,496068,0.99819456,5490448,55.302,2.651118
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","35-39",35,5,0.00044556,0.00222551,0.99777449,99137,221,495173,0.99719328,4994380,50.379,2.6802
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","40-44",40,5,0.00069618,0.00347527,0.99652473,98916,344,493783,0.99570426,4499207,45.485,2.677218
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","45-49",45,5,0.00105042,0.0052393,0.9947607,98572,516,491662,0.99344019,4005424,40.634,2.674823
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","50-54",50,5,0.00162825,0.00811063,0.99188937,98056,795,488436,0.9897977,3513763,35.834,2.681627
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","55-59",55,5,0.00255303,0.01269033,0.98730967,97261,1234,483453,0.98369238,3025326,31.105,2.690547
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","60-64",60,5,0.00416893,0.02064655,0.97935345,96026,1983,475569,0.9734955,2541873,26.471,2.698439
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","65-69",65,5,0.0068997,0.03396624,0.96603376,94044,3194,462965,0.95240647,2066304,21.972,2.728854
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","70-74",70,5,0.01339866,0.06502924,0.93497076,90850,5908,440930,0.90988108,1603339,17.648,2.745841
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","75-79",75,5,0.02567458,0.12126549,0.87873451,84942,10300,401194,0.83434176,1162409,13.685,2.717188
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","80-84",80,5,0.04912678,0.2203122,0.7796878,74641,16444,334733,0.71146333,761215,10.198,2.660429
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","85-89",85,5,0.09063385,0.37088769,0.62911231,58197,21584,238150,0.54570507,426481,7.328,2.552236
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","90-94",90,5,0.15625255,0.55463708,0.44536292,36612,20307,129960,0.36894199,188331,5.144,2.384992
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","95-99",95,5,0.24896545,0.73209076,0.26790924,16306,11937,47948,0.17857487,58371,3.58,2.186867
788,"Tunisia",2,"Medium","2060-2065",2063,2,"Female","100+",100,-1,0.41909213,NA,NA,4368,4368,10424,NA,10424,2.386,2.38611
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","0",0,1,0.00365373,0.00364121,0.99635879,1e+05,364,99657,0.99622591,8372645,83.726,0.058353
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","1-4",1,4,9.097e-05,0.00036378,0.99963622,99636,36,398456,0.99963978,8272987,83.032,1.580675
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","5-9",5,5,5.193e-05,0.00025961,0.99974039,99600,26,497934,0.99966606,7874532,79.062,2.5
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","10-14",10,5,8.904e-05,0.00044513,0.99955487,99574,44,497767,0.99943303,7376598,74.082,2.706846
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","15-19",15,5,0.00014028,0.00070115,0.99929885,99529,70,497485,0.99913331,6878831,69.114,2.675132
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","20-24",20,5,0.00020668,0.00103289,0.99896711,99460,103,497054,0.99885425,6381346,64.16,2.620173
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","25-29",25,5,0.00025026,0.00125055,0.99874945,99357,124,496484,0.99862035,5884292,59.224,2.582904
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","30-34",30,5,0.00030847,0.0015412,0.9984588,99233,153,495799,0.99815772,5387808,54.295,2.619656
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","35-39",35,5,0.00044583,0.00222684,0.99777316,99080,221,494886,0.99715609,4892008,49.374,2.675999
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","40-44",40,5,0.00072116,0.00359986,0.99640014,98859,356,493479,0.99532389,4397122,44.479,2.704301
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","45-49",45,5,0.00119726,0.00596995,0.99403005,98503,588,491171,0.99215052,3903644,39.63,2.712549
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","50-54",50,5,0.0020245,0.01007575,0.98992425,97915,987,487316,0.98693566,3412473,34.851,2.708931
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","55-59",55,5,0.00333059,0.016526,0.983474,96929,1602,480949,0.97900307,2925157,30.178,2.69396
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","60-64",60,5,0.00531024,0.02622903,0.97377097,95327,2500,470851,0.96661465,2444208,25.64,2.687042
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","65-69",65,5,0.0086197,0.04226267,0.95773733,92826,3923,455131,0.94325409,1973357,21.259,2.70563
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","70-74",70,5,0.01553127,0.07499878,0.92500122,88903,6668,429304,0.8983311,1518226,17.077,2.718475
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","75-79",75,5,0.02873294,0.13474768,0.86525232,82236,11081,385657,0.81948675,1088922,13.241,2.696876
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","80-84",80,5,0.05326028,0.23656143,0.76343857,71155,16832,316041,0.69539861,703264,9.884,2.639558
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","85-89",85,5,0.09563371,0.38691109,0.61308891,54322,21018,219775,0.53131425,387223,7.128,2.533699
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","90-94",90,5,0.161832,0.56740426,0.43259574,33304,18897,116769,0.35873577,167449,5.028,2.367188
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","95-99",95,5,0.25444197,0.73979159,0.26020841,14407,10658,41889,0.17344156,50679,3.518,2.171509
788,"Tunisia",2,"Medium","2060-2065",2063,3,"Total","100+",100,-1,0.426502,NA,NA,3749,3749,8790,NA,8790,2.345,2.344655
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","0",0,1,0.00334919,0.0033386,0.9966614,1e+05,334,99684,0.99652877,8338100,83.381,0.052838
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","1-4",1,4,8.936e-05,0.00035735,0.99964265,99666,36,398581,0.99965303,8238416,82.66,1.642777
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","5-9",5,5,4.908e-05,0.00024539,0.99975461,99631,24,498092,0.99967341,7839836,78.689,2.5
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","10-14",10,5,8.158e-05,0.00040782,0.99959218,99606,41,497929,0.99947646,7341744,73.708,2.5
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","15-19",15,5,0.00014122,0.00070587,0.99929413,99565,70,497668,0.99908543,6843815,68.737,2.735744
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","20-24",20,5,0.00022275,0.00111316,0.99888684,99495,111,497213,0.99878223,6346147,63.783,2.626418
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","25-29",25,5,0.00025965,0.00129744,0.99870256,99384,129,496608,0.99861941,5848934,58.852,2.560159
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","30-34",30,5,0.00029809,0.0014894,0.9985106,99255,148,495922,0.99825781,5352327,53.925,2.595298
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","35-39",35,5,0.00041704,0.0020832,0.9979168,99108,206,495058,0.99732473,4856405,49.001,2.673542
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","40-44",40,5,0.00068851,0.00343715,0.99656285,98901,340,493733,0.9953422,4361347,44.098,2.727729
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","45-49",45,5,0.00123613,0.00616343,0.99383657,98561,607,491434,0.99162093,3867613,39.241,2.740724
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","50-54",50,5,0.00221357,0.01101242,0.98898758,97954,1079,487316,0.9854727,3376180,34.467,2.726137
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","55-59",55,5,0.00374183,0.01854931,0.98145069,96875,1797,480237,0.97662054,2888864,29.821,2.696851
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","60-64",60,5,0.0058726,0.02896882,0.97103118,95078,2754,469009,0.96316013,2408627,25.333,2.68307
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","65-69",65,5,0.00949543,0.04646015,0.95353985,92324,4289,451731,0.93894651,1939618,21.009,2.694712
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","70-74",70,5,0.01645289,0.07927022,0.92072978,88034,6979,424151,0.89375503,1487887,16.901,2.704223
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","75-79",75,5,0.02986545,0.1396765,0.8603235,81056,11322,379087,0.81473203,1063736,13.123,2.686506
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","80-84",80,5,0.05440012,0.24093904,0.75906096,69734,16802,308854,0.6917815,684649,9.818,2.630175
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","85-89",85,5,0.09646231,0.38936531,0.61063469,52933,20610,213660,0.52969269,375795,7.099,2.525332
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","90-94",90,5,0.16222516,0.56801567,0.43198433,32322,18360,113174,0.35880771,162135,5.016,2.361698
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","95-99",95,5,0.25425048,0.73943098,0.26056902,13963,10325,40608,0.1706111,48961,3.507,2.171173
788,"Tunisia",2,"Medium","2065-2070",2068,1,"Male","100+",100,-1,0.43554982,NA,NA,3638,3638,8353,NA,8353,2.296,2.295949
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","0",0,1,0.0033139,0.00330363,0.99669637,1e+05,330,99690,0.99656986,8531900,85.319,0.062279
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","1-4",1,4,8.47e-05,0.00033872,0.99966128,99670,34,398595,0.9996715,8432210,84.602,1.51697
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","5-9",5,5,4.669e-05,0.00023341,0.99976659,99636,23,498121,0.99968074,8033615,80.63,2.5
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","10-14",10,5,8.104e-05,0.00040513,0.99959487,99613,40,497962,0.99952649,7535494,75.648,2.5
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","15-19",15,5,0.00011462,0.00057295,0.99942705,99572,57,497726,0.99932766,7037532,70.678,2.635428
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","20-24",20,5,0.00015543,0.00077684,0.99922316,99515,77,497392,0.99911594,6539805,65.717,2.61617
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","25-29",25,5,0.0002005,0.00100202,0.99899798,99438,100,496952,0.99883599,6042413,60.766,2.61663
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","30-34",30,5,0.0002726,0.00136212,0.99863788,99338,135,496374,0.99831261,5545461,55.824,2.651767
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","35-39",35,5,0.00041655,0.00208076,0.99791924,99203,206,495536,0.99737465,5049088,50.897,2.680611
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","40-44",40,5,0.00065138,0.00325199,0.99674801,98997,322,494235,0.99597736,4553552,45.997,2.677699
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","45-49",45,5,0.00098386,0.00490807,0.99509193,98675,484,492247,0.99385916,4059317,41.138,2.674831
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","50-54",50,5,0.00152253,0.00758584,0.99241416,98190,745,489224,0.99047058,3567070,36.328,2.680917
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","55-59",55,5,0.0023806,0.01183791,0.98816209,97445,1154,484562,0.98481568,3077846,31.585,2.689634
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","60-64",60,5,0.00387451,0.01920131,0.98079869,96292,1849,477204,0.9753318,2593284,26.931,2.698607
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","65-69",65,5,0.00641996,0.03163874,0.96836126,94443,2988,465433,0.95563394,2116079,22.406,2.730219
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","70-74",70,5,0.01247427,0.06066755,0.93933245,91455,5548,444783,0.91569048,1650647,18.049,2.748633
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","75-79",75,5,0.02398892,0.11373166,0.88626834,85907,9770,407284,0.8438375,1205863,14.037,2.722782
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","80-84",80,5,0.04619689,0.20853406,0.79146594,76136,15877,343681,0.72501206,798580,10.489,2.669582
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","85-89",85,5,0.08593191,0.35532992,0.64467008,60259,21412,249173,0.56147737,454898,7.549,2.565691
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","90-94",90,5,0.14953732,0.53854456,0.46145544,38847,20921,139905,0.38327692,205725,5.296,2.403011
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","95-99",95,5,0.24065903,0.71987501,0.28012499,17926,12905,53622,0.18532059,65820,3.672,2.209606
788,"Tunisia",2,"Medium","2065-2070",2068,2,"Female","100+",100,-1,0.41168019,NA,NA,5022,5022,12198,NA,12198,2.429,2.42907
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","0",0,1,0.00333197,0.00332154,0.99667846,1e+05,332,99687,0.99654872,8435076,84.351,0.057443
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","1-4",1,4,8.708e-05,0.00034826,0.99965174,99668,35,398587,0.99966214,8335389,83.632,1.581409
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","5-9",5,5,4.791e-05,0.00023954,0.99976046,99633,24,498106,0.99969364,7936801,79.66,2.5
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","10-14",10,5,8.132e-05,0.00040651,0.99959349,99609,40,497953,0.9994822,7438695,74.679,2.704944
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","15-19",15,5,0.00012825,0.00064105,0.99935895,99569,64,497696,0.99920549,6940742,69.708,2.676447
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","20-24",20,5,0.00018992,0.00094916,0.99905084,99505,94,497300,0.99894513,6443046,64.751,2.62202
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","25-29",25,5,0.0002308,0.00115336,0.99884664,99411,115,496776,0.99872522,5945746,59.81,2.584559
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","30-34",30,5,0.00028565,0.00142731,0.9985727,99296,142,496142,0.99828422,5448971,54.876,2.622543
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","35-39",35,5,0.0004168,0.00208201,0.99791799,99154,206,495291,0.99734865,4952828,49.951,2.676852
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","40-44",40,5,0.00067038,0.00334674,0.99665326,98948,331,493978,0.99565253,4457537,45.049,2.703227
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","45-49",45,5,0.001113,0.00555085,0.99444915,98617,547,491830,0.99271127,3963560,40.192,2.712161
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","50-54",50,5,0.00187684,0.009344,0.990656,98069,916,488245,0.98789963,3471729,35.401,2.708135
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","55-59",55,5,0.00307983,0.01529052,0.98470948,97153,1486,482338,0.98059691,2983484,30.709,2.693511
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","60-64",60,5,0.00490004,0.02422576,0.97577424,95667,2318,472979,0.96909201,2501146,26.144,2.688317
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","65-69",65,5,0.00798686,0.0392166,0.9607834,93350,3661,458360,0.94718821,2028168,21.727,2.708638
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","70-74",70,5,0.01444825,0.06993908,0.93006092,89689,6273,434153,0.90504376,1569808,17.503,2.721753
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","75-79",75,5,0.02675434,0.1260251,0.8739749,83416,10513,392927,0.8303234,1135655,13.614,2.702485
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","80-84",80,5,0.04990112,0.22331685,0.77668315,72904,16281,326257,0.71018832,742727,10.188,2.649919
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","85-89",85,5,0.09049721,0.37031907,0.62968093,56623,20969,231704,0.54786759,416470,7.355,2.548194
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","90-94",90,5,0.15469714,0.55078007,0.44921993,35654,19638,126943,0.37341584,184767,5.182,2.38621
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","95-99",95,5,0.24579387,0.7274459,0.2725541,16017,11651,47403,0.18022146,57824,3.61,2.195086
788,"Tunisia",2,"Medium","2065-2070",2068,3,"Total","100+",100,-1,0.41890266,NA,NA,4365,4365,10421,NA,10421,2.387,2.387189
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","0",0,1,0.00305812,0.00304929,0.99695071,1e+05,305,99711,0.99682182,8400740,84.007,0.05212
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","1-4",1,4,8.551e-05,0.00034197,0.99965803,99695,34,398700,0.99967401,8301029,83.264,1.643529
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","5-9",5,5,4.533e-05,0.00022661,0.99977339,99661,23,498248,0.99970059,7902329,79.292,2.5
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","10-14",10,5,7.446e-05,0.00037222,0.99962778,99638,37,498099,0.99952076,7404081,74.31,2.5
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","15-19",15,5,0.00012963,0.00064795,0.99935205,99601,65,497861,0.99915874,6905981,69.336,2.737854
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","20-24",20,5,0.00020518,0.00102539,0.99897461,99537,102,497442,0.99887715,6408121,64.379,2.627588
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","25-29",25,5,0.00023964,0.0011975,0.9988025,99435,119,496883,0.99872331,5910679,59.443,2.561412
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","30-34",30,5,0.00027618,0.00137998,0.99862002,99316,137,496249,0.99837886,5413796,54.511,2.596785
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","35-39",35,5,0.00038936,0.00194504,0.99805496,99179,193,495444,0.99750637,4917547,49.583,2.674577
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","40-44",40,5,0.00064088,0.00319974,0.99680026,98986,317,494209,0.99566147,4422103,44.674,2.728297
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","45-49",45,5,0.00115136,0.00574189,0.99425811,98669,567,492065,0.99220001,3927894,39.809,2.740676
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","50-54",50,5,0.00205823,0.01024318,0.98975682,98102,1005,488227,0.98649825,3435829,35.023,2.725719
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","55-59",55,5,0.00347286,0.01722651,0.98277349,97098,1673,481635,0.97831078,2947603,30.357,2.696536
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","60-64",60,5,0.00543861,0.02685476,0.97314524,95425,2563,471188,0.96582782,2465968,25.842,2.683646
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","65-69",65,5,0.00880038,0.04312774,0.95687226,92862,4005,455087,0.9432337,1994780,21.481,2.696746
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","70-74",70,5,0.01527895,0.07380978,0.92619022,88857,6559,429253,0.90078981,1539693,17.328,2.707828
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","75-79",75,5,0.02783084,0.13075851,0.86924149,82299,10761,386667,0.82562086,1110439,13.493,2.692938
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","80-84",80,5,0.05104362,0.22778515,0.77221485,71538,16295,319240,0.70647366,723772,10.117,2.640577
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","85-89",85,5,0.09134443,0.37292696,0.62707304,55242,20601,225535,0.5460403,404532,7.323,2.540125
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","90-94",90,5,0.15518318,0.55168725,0.44831275,34641,19111,123151,0.37314393,178997,5.167,2.380892
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","95-99",95,5,0.24585528,0.72748351,0.27251649,15530,11298,45953,0.17714608,55846,3.596,2.194425
788,"Tunisia",2,"Medium","2070-2075",2073,1,"Male","100+",100,-1,0.4277996,NA,NA,4232,4232,9893,NA,9893,2.338,2.337543
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","0",0,1,0.0030259,0.00301733,0.99698267,1e+05,302,99717,0.99685931,8588360,85.884,0.061473
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","1-4",1,4,8.105e-05,0.00032414,0.99967586,99698,32,398713,0.99969047,8488643,85.143,1.517407
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","5-9",5,5,4.365e-05,0.00021824,0.99978176,99666,22,498275,0.99970601,8089930,81.17,2.5
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","10-14",10,5,7.397e-05,0.00036977,0.99963023,99644,37,498129,0.99956592,7591655,76.188,2.5
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","15-19",15,5,0.00010557,0.00052772,0.99947228,99607,53,497913,0.99937828,7093526,71.215,2.638815
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","20-24",20,5,0.00014417,0.0007206,0.9992794,99555,72,497603,0.99917821,6595614,66.251,2.618431
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","25-29",25,5,0.00018666,0.00093288,0.99906712,99483,93,497194,0.99891504,6098010,61.297,2.617835
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","30-34",30,5,0.00025429,0.00127067,0.99872933,99390,126,496655,0.99842509,5600816,56.352,2.652396
788,"Tunisia",2,"Medium","2070-2075",2073,2,"Female","35-39",35,5,0.0003889,0.00194277,0.99805723,99264,193,495873,0.9975477,5104162,51.42,2.681006
