"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,40,74,75.427,51.411,87.793,172.141,169.621,203.309,125.588,172.846,205.695,247.827,236.679,167.85,165.636,192.407,237.781,274.568,228.604,157.274,152.888,183.351,194.456,184.177,167.541,145.122,137.558,141.815,146.928,144.126,127.189
"Armenia",51,45,66,73.913,75.704,52.778,90.993,171.957,164.907,198.346,120.986,138.783,183.201,230.075,222.176,163.836,161.948,188.47,233.384,269.885,224.636,154.212,149.989,180.285,191.438,181.392,165.004,142.837,135.4,139.698,144.846,142.116
"Armenia",51,50,46,65.161,73.447,75.333,54.483,93.278,169.73,160.484,191.596,95.964,120.754,165.753,210.142,215.215,159.112,157.435,183.609,227.849,263.918,219.775,150.746,146.77,176.812,188.045,178.339,162.321,140.539,133.285,137.641,142.841
"Armenia",51,55,39,44.476,63.599,71.65,74.642,57.076,95.08,164.086,153.785,168.523,81.286,109.769,145.602,200.416,206.737,153.021,151.697,177.395,220.663,256.132,213.577,146.516,142.891,172.579,183.904,174.672,159.181,137.927,130.931,135.37
"Armenia",51,60,54,36.283,42.189,60.34,69.237,72.393,57.433,89.857,153.774,131.752,149.713,74.939,96.502,135.039,188.859,195.431,145.072,144.244,169.261,211.198,245.849,205.467,141.127,137.988,167.168,178.602,170.017,155.224,134.7,128.055
"Armenia",51,65,43,47.385,32.648,38.43,56.196,63.215,65.817,51.946,81.284,128.996,111.564,133.149,66.096,85.997,123.352,173.425,180.379,134.535,134.341,158.393,198.481,231.968,194.561,133.977,131.478,159.902,171.44,163.691,149.849,130.334
"Armenia",51,70,33,35.205,39.416,27.782,33.815,47.358,53.461,55.909,43.562,64.825,103.352,91.69,110.585,55.481,74.623,107.83,152.813,160.123,120.274,120.871,143.476,180.89,212.643,179.321,124.014,122.324,149.544,161.08,154.456,141.925
"Armenia",51,75,22,23.983,26.314,30.008,22.094,25.558,37.275,41.173,41.852,31.665,48.012,75.251,67.561,84.137,43.529,59.446,86.93,124.704,132.18,100.418,101.943,122.298,155.67,184.679,157.096,109.404,108.755,133.959,145.304,140.205
"Armenia",51,80,10,12.787,14.317,16.073,18.944,14.624,17.096,24.449,25.07,26.662,20.222,27.648,46.02,44.062,55.716,29.463,41.163,61.292,89.531,96.587,74.654,77.009,93.887,121.296,145.958,125.808,88.594,89.102,111.005,121.649
"Armenia",51,85,5,4.481,5.996,7.032,8.216,11.03,8.113,9.318,11.934,12.9,14.087,9.642,14.317,25.366,22.507,29.365,16.009,23.039,35.174,52.7,58.27,46.174,48.741,60.822,80.296,98.612,86.662,62.046,63.488,80.375
"Armenia",51,90,1,1.706,1.664,2.423,3.164,3.933,5.128,3.717,3.523,4.597,5.262,6.217,4.307,6.426,8.766,8.07,10.963,6.218,9.297,14.68,22.759,26.04,21.35,23.287,30.013,40.827,51.626,46.622,34.202,35.865
"Armenia",51,95,0,0.237,0.426,0.465,0.781,1.117,1.332,1.722,0.942,0.922,1.309,1.632,1.952,1.406,1.339,1.887,1.816,2.589,1.541,2.414,3.975,6.433,7.683,6.588,7.489,10.059,14.246,18.701,17.52,13.279
