"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",156,100,0,0.389,0.337,0.287,0.448,0.61,0.93,1.729,2.607,4.522,7.264,12.216,18.624,34.417,61.864,92.275,134.963,196.293,257.623,329.433,497.302,820.594,983.225,1347.121,1899.902,2187.518,2121.433,2384.834,3280.668,3173.633
"Taiwan, Province of China",158,0,620,870.134,957.85,1010.872,983.882,953.126,978.644,950.584,787.085,792.607,744.824,601.986,482.47,503.27,495.787,499.02,496.824,480.051,440.476,404.252,395.272,400.172,405.848,406.163,396.125,378.187,360.469,353.495,355.18,358.954
"Taiwan, Province of China",158,5,500,618.153,862.096,957.234,1016.579,977.143,900.726,978.43,936.612,783.301,783.265,748.445,603.068,489.549,510.739,501.713,504.967,502.792,486.046,446.509,410.313,401.351,406.257,411.942,412.264,402.238,384.316,366.609,359.646,361.336
"Taiwan, Province of China",158,10,462,507.193,614.863,869.073,965.311,1017.078,934.243,900.026,997.734,933.755,775.029,790.509,749.063,606.798,494.341,514.536,505.534,508.799,506.642,489.913,450.399,414.226,405.272,410.185,415.878,416.208,406.188,388.276,370.578,363.621
"Taiwan, Province of China",158,15,394,466.049,500.824,613.446,885.294,963.676,1007.761,929.576,925.677,994.078,924.746,784.592,791.689,751.035,608.493,495.723,515.933,506.956,510.244,508.105,491.401,451.921,415.777,406.838,411.76,417.462,417.799,407.791,389.892,372.208
"Taiwan, Province of China",158,20,341,394.653,458.267,481.633,616.855,879.538,961.11,996.03,921.729,920.709,986.883,931.56,785.052,791.874,751.147,608.64,496.056,516.282,507.355,510.673,508.569,491.91,452.487,416.391,407.478,412.413,418.13,418.486,408.498,390.621
"Taiwan, Province of China",158,25,282,339.993,388.174,445.087,464.564,612.145,839.664,942.507,972.27,913.369,910.624,988.707,942.068,791.589,797.14,755.253,613.051,500.689,520.939,512.066,515.423,513.36,496.755,457.401,421.369,412.487,417.442,423.178,423.553,413.593
"Taiwan, Province of China",158,30,241,280.802,336.471,390.168,436.745,463.753,572.736,821.212,922.393,961.072,902.757,909.819,1014.348,956.916,804.013,806.833,765.146,623.306,511.221,531.493,522.689,526.092,524.079,507.539,468.276,432.318,423.48,428.458,434.217,434.62
"Taiwan, Province of China",158,35,207,235.173,277.458,344.185,391.815,435.87,440.1,560.696,817.237,911.301,954.771,906.656,940.362,1027.411,967.57,812.581,815.552,774.11,632.735,520.989,541.293,532.578,536.041,534.096,517.643,478.491,442.632,433.847,438.859,444.647
"Taiwan, Province of China",158,40,159,194.345,231.421,289.875,347.701,388.34,414.156,431.444,566.108,806.414,902.946,961.197,925.379,946.652,1031.723,970.634,816.534,819.698,778.598,637.858,526.593,546.94,538.352,541.9,540.048,523.717,484.723,449.005,440.295,445.352
"Taiwan, Province of China",158,45,132,153.501,190.995,239.941,291.503,341.363,370.299,404.822,446.401,557.415,795.068,904.478,960.983,925.013,945.444,1029.322,969.022,816.153,819.595,778.969,639.126,528.531,548.945,540.536,544.202,542.488,526.329,487.562,452.037,443.435
"Taiwan, Province of China",158,50,100,131.589,149.431,191.596,230.165,282.293,325.438,360.135,409.195,438.334,542.567,791.348,899,955.084,919.331,939.425,1023.142,963.913,812.742,816.564,776.592,637.979,528.305,548.817,540.652,544.496,542.971,527.053,488.593,453.333
"Taiwan, Province of China",158,55,82,98.556,125.627,148.008,185.026,218.769,276.272,313.331,351.025,399.142,416.99,535.03,788.89,890.287,945.449,910.172,930.865,1014.37,956.648,807.829,812.192,773.137,636.213,527.808,548.463,540.655,544.746,543.494,527.905,489.866
"Taiwan, Province of China",158,60,67,76.59,91.276,118.498,140.737,172.025,229.003,261.062,303.613,337.504,374.797,408.205,529.553,775.333,874.607,928.917,895.795,917.374,1000.642,945.123,799.659,804.84,767.125,632.614,525.991,546.89,539.597,544.063,543.201,528.09
"Taiwan, Province of China",158,65,49,55.573,67.408,80.286,98.732,125.264,181.566,209.917,248.682,283.838,311.159,360.508,393.529,512.29,749.566,846.619,901.321,871.338,894.249,977.195,924.903,784.403,790.812,755.101,624.115,520.146,541.411,534.89,539.908,539.639
"Taiwan, Province of China",158,70,32,39.115,45.324,56.363,60.051,81.468,119.451,156.533,188.813,220.671,250.259,287.343,337.451,369.726,482.435,707.442,802.226,857.325,831.976,856.791,939.105,891.651,758.664,766.924,734.188,608.62,508.684,530.501,525.142,531.01
"Taiwan, Province of China",158,75,17,24.123,27.979,33.988,42.263,44.115,69.421,90.152,124.405,152.484,179.588,217.316,254.154,300.371,331.679,435.391,642.56,733.347,788.579,769.794,797.046,878.013,837.75,716.245,727.086,698.947,581.789,488.172,510.752,507.181
