"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Taiwan, Province of China",158,80,8,10.358,13.898,16.939,23.66,25.789,32.913,46.622,62.992,85.17,108.506,139.087,174.025,206.221,247.22,276.136,366.557,545.59,628.148,679.69,669.082,698.852,774.288,742.654,635.466,644.764,625.023,521.222,440.313,465.145
"Taiwan, Province of China",158,85,1,3.244,4.242,5.612,7.538,11.193,13.704,18.128,26.066,34.088,49.056,68.524,93.639,119.974,145.514,177.62,201.98,272.67,412.521,482.43,529.795,529.002,560.151,628.857,610.634,528.899,542.841,532.022,448.296,382.491
"Taiwan, Province of China",158,90,0,0.232,0.799,0.961,1.317,2.458,3.868,5.027,6.814,10.407,14.237,22.886,34.371,48.817,64.765,80.657,101.122,117.98,163.339,253.209,303.103,340.502,347.594,376.102,430.924,427.034,377.161,394.46,393.605,337.48
"Taiwan, Province of China",158,95,0,0,0.028,0.081,0.102,0.236,0.605,0.906,1.182,1.766,2.843,4.447,7.639,12.129,18.015,24.704,31.85,41.304,49.843,71.328,114.188,141.102,163.569,172.257,192.019,226.739,231.376,210.3,226.136,231.878
"Taiwan, Province of China",158,100,0,0,0,0.001,0.004,0.009,0.038,0.078,0.117,0.178,0.286,0.516,0.862,1.576,2.64,4.085,5.865,7.917,10.654,13.506,19.532,31.763,42.378,52.127,58.601,67.6,81.985,90.129,89.199,96.653
"Hong Kong, SAR of China",344,0,149,197.607,235.459,248.041,184.819,185.36,189.577,190.189,179.81,165.644,143.636,116.771,125.931,147.579,179.484,185.03,179.799,156.347,140.964,139.93,151.321,163.055,171.123,168.433,159.142,151.808,151.725,157.636,165.19,169.244
"Hong Kong, SAR of China",344,5,58,150.209,201.61,229.283,248.859,186.535,189.619,197.154,195.015,172.81,175.678,139.471,104.891,111.867,144.003,173.61,188.957,181.927,158.491,143.118,142.091,153.482,165.216,173.288,170.601,161.315,153.984,153.903,159.816,167.371
"Hong Kong, SAR of China",344,10,74,65.525,154.757,193.45,238.914,257.861,202.91,203.109,201.044,203.523,202.397,192.948,151.153,117.361,122.976,146.309,175.716,190.091,183.068,159.641,144.275,143.25,154.64,166.376,174.448,171.765,162.481,155.153,155.073,160.987
"Hong Kong, SAR of China",344,15,99,80.856,66.648,142.151,207.191,253.683,275.236,209.33,206.597,203.592,220.024,211.69,199.222,155.124,123.473,129.155,151.966,178.792,193.169,186.153,162.736,147.376,146.353,157.745,169.482,177.555,174.876,165.595,158.269,158.191
"Hong Kong, SAR of China",344,20,108,105.453,87.898,66.817,151.982,218.51,261.912,276.22,229.596,207.955,232.605,232.934,221.569,208.95,164.862,137.942,142.417,159.209,186.029,200.408,193.399,169.996,154.645,153.628,165.02,176.759,184.834,182.158,172.882,165.559
"Hong Kong, SAR of China",344,25,99,114.742,118.218,98.815,72.657,157.815,224.011,271.595,313.311,253.097,262.467,257.659,276.643,254.326,237.145,187.847,154.641,151.546,168.335,195.149,209.527,202.528,179.142,163.803,162.789,174.185,185.922,194.002,191.33,182.059
"Hong Kong, SAR of China",344,30,85,104.599,123.501,123.438,97.163,71.287,166.9,240.03,300.897,345.177,302.308,291.37,316.36,316.774,290.865,261.305,202.16,162.462,159.377,176.164,202.969,217.347,210.363,186.997,171.673,170.667,182.062,193.803,201.885,199.219
"Hong Kong, SAR of China",344,35,73,89.927,110.658,123.922,119.315,93.113,86.064,179.94,252.944,321.183,376.414,319.877,321.635,339.297,340.768,306.67,271.536,207.716,168.083,165.014,181.797,208.59,222.97,216.005,192.671,177.369,176.373,187.77,199.514,207.6
"Hong Kong, SAR of China",344,40,57,76.956,93.879,108.645,122.356,115.96,108.345,96.15,184.821,265.464,338.971,380.578,326.259,331.942,350.78,348.737,313.233,274.952,211.295,171.759,168.719,185.494,212.27,226.653,219.718,196.431,181.163,180.182,191.582,203.331
"Hong Kong, SAR of China",344,45,44,60.185,79.641,90.95,106.496,118.515,125.18,116.616,101.028,195.213,273.905,336.302,372.898,326.967,334.735,354.697,352.315,314.834,276.746,213.336,173.952,170.953,187.721,214.469,228.858,221.971,198.756,183.54,182.583,193.99
"Hong Kong, SAR of China",344,50,36,46.535,61.908,75.844,89.231,103.644,120.985,132.035,119.798,105.647,198.514,271.57,323.872,367.579,324.549,334.406,355.855,352.183,315.025,277.225,214.18,175.02,172.085,188.843,215.556,229.957,223.142,200.032,184.892,183.971
"Hong Kong, SAR of China",344,55,25,38.011,47.899,58.151,75.266,87.528,103.255,123.087,130.939,119.856,106.409,198.306,261.739,316.783,362.311,320.482,333.653,354.19,350.757,314.044,276.644,214.104,175.249,172.403,189.155,215.828,230.249,223.532,200.564,185.526
"Hong Kong, SAR of China",344,60,16,26.648,38.964,44.321,58.234,74.943,85.34,103.711,120.529,130.976,118.79,106.279,192.233,255.084,310.234,356.147,317.877,330.584,351.208,348.104,311.996,275.139,213.257,174.807,172.084,188.837,215.469,229.927,223.342,200.557
"Hong Kong, SAR of China",344,65,14,17.105,26.761,34.689,44.348,57.756,71.203,82.168,99.818,118.945,126.932,117.881,101.668,186.663,249.42,303.874,350.363,312.889,325.846,346.604,343.974,308.703,272.584,211.599,173.7,171.15,187.911,214.503,229.021,222.617
"Hong Kong, SAR of China",344,70,12,14.432,17.227,22.15,33.303,42.005,52.111,62.482,77.911,92.759,110.118,122.296,113.214,96.995,181.133,242.091,295.386,341.07,305.338,318.651,339.614,337.671,303.603,268.554,208.858,171.749,169.445,186.232,212.776,227.382
"Hong Kong, SAR of China",344,75,6,9.053,11.034,12.367,19.39,29.285,35.042,42.469,55.284,65.074,80.069,99.392,114.299,104.904,91.259,171.02,229.488,281.002,325.78,292.793,306.653,327.916,327.057,294.94,261.627,204.034,168.205,166.321,183.143,209.6
"Hong Kong, SAR of China",344,80,3,2.837,4.704,6.717,8.232,14.523,21.417,25.357,33.766,41.337,50.427,65.126,85.16,98.43,92.683,81.463,153.697,207.714,256.276,299.229,270.782,285.41,307.01,307.927,279.171,248.883,195.009,161.498,160.327,177.179
"Hong Kong, SAR of China",344,85,1,1.27,1.169,2.241,3.426,4.76,8.342,12.941,16.646,21.538,27.908,36.202,48.853,64.878,77.85,74.447,66.395,126.848,173.676,216.931,256.3,234.566,249.866,271.5,274.938,251.55,226.161,178.688,149.122,149.1
"Hong Kong, SAR of China",344,90,0,0.284,0.369,0.367,0.751,1.217,1.777,3.574,5.746,7.893,11.692,16.347,21.881,30.619,42.7,52.417,51.224,46.654,90.956,126.964,161.59,194.401,181.015,196.073,216.513,222.685,206.728,188.57,151.017,127.667
"Hong Kong, SAR of China",344,95,0,0,0.033,0.043,0.047,0.108,0.221,0.418,0.909,1.635,2.975,4.891,7.104,9.917,14.94,21.469,27.153,27.326,25.616,51.353,73.685,96.345,118.98,113.675,126.277,142.926,150.498,143.074,133.493,109.282
"Hong Kong, SAR of China",344,100,0,0,0,0.001,0.001,0.002,0.006,0.018,0.04,0.104,0.34,0.722,1.27,1.936,3.006,4.688,7.033,9.462,10.482,10.586,18.7,28.716,40.013,52.372,56.318,63.774,74.293,83.234,86.272,86.251
"India",356,0,26838,32599.797,35618.227,38943.684,42110.82,46211.957,50403.798,55898.607,58959.564,60079.881,61102.379,61986.746,61549.129,57394.307,56677.384,58404,57937.195,56535.969,53958.503,51658.942,50407.315,48258.649,47133.218,45544.476,43680.031,41927.25,40502.83,39138.569,38021.353,36856.032
"India",356,5,22005,24108.793,29606.539,32641.534,35967.903,39343.224,43599.349,47990.58,53614.892,56956.041,58429.952,59780.333,60962.645,60836.585,56875.815,56253.585,58035.292,57620.398,56258.067,53714.407,51441.027,50207.598,48075.305,46961.565,45383.115,43527.915,41783.135,40364.753,39005.696,37892.959
"India",356,10,20832,21047.612,23182.402,28594.77,31700.448,35264.891,38696.903,42947.651,47320.406,52980.634,56410.423,57916.874,59308.99,60579.68,60508.906,56606.755,56015.885,57818.233,57419.227,56071.313,53541.155,51278.212,50052.264,47927.778,46819.54,45246.187,43395.676,41654.874,40239.96,38883.821
"India",356,15,18852,20016.346,20348.464,22561.857,27978.347,31295.667,34846.399,38257.195,42461.014,46827.854,52501.615,55893.891,57403.35,58911.405,60190.512,60172.22,56315.822,55752.924,57567.05,57181.84,55847.756,53330.257,51078.076,49859.89,47743.584,46641.524,45074.397,43229.434,41493.54,40082.714
"India",356,20,16511,17938.883,19208.926,19731.675,21984.95,27540.595,30777.54,34272.953,37618.047,41798.581,46186.201,51768.792,55143.888,56842.917,58340.732,59686.248,59715.76,55913.685,55374.649,57200.751,56832.701,55514.834,53014.852,50777.714,49570.875,47466.849,46374.194,44816.274,42979.801,41251.697
"India",356,25,14497,15552.629,17061.546,18479.645,19104.509,21574.679,27004.752,30202.218,33637.524,36969.552,41163.569,45471.104,51007.717,54514.996,56245.886,57807.618,59194.03,59263.929,55502.292,54984.317,56819.943,56465.843,55164.087,52683.315,50462.952,49268.794,47179.023,46096.767,44549.786,42722.96
"India",356,30,12871,13521.877,14648.316,16244.892,17766.914,18644.022,21121.663,26488.087,29653.185,33085.217,36433.77,40569.993,44854.205,50431.235,53991.263,55771.113,57365.779,58780.17,58874.634,55149.419,54650.032,56487.166,56145.243,54860.363,52399.66,50197.56,49017.159,46942.164,45871.328,44335.618
"India",356,35,11277,11873.353,12594.093,13787.677,15493.522,17229.188,18204.692,20690.772,25984.25,29152.523,32591.142,35902.237,40014.922,44332.652,49917.103,53503.32,55312.4,56931.816,58365.125,58482.81,54797.966,54306.418,56144.64,55818.784,54554.906,52117.852,49937.634,48773.215,46715.859,45658.478
"India",356,40,9879,10278.545,10927.192,11718.036,13041.765,14934.715,16749.963,17766.202,20228.503,25475.109,28649.818,32049.876,35334.7,39462.201,43753.12,49329.768,52927.868,54762.708,56404.135,57857.827,58004.547,54357.442,53882.943,55729.459,55427.848,54192.678,51788.174,49635.926,48493.062,46459.208
"India",356,45,7784,8866.551,9319.304,10023.183,10951.087,12448.974,14406.659,16228.908,17248.542,19709.699,24898.219,28029.836,31389.852,34689.649,38772.733,43052.906,48601.114,52201.158,54059.298,55724.466,57202.423,57375.88,53792.549,53350.139,55211.858,54942.731,53745.438,51383.568,49269.477,48154.805
"India",356,50,6868,6837.86,7886.234,8400.783,9205.885,10273.485,11822.174,13749.107,15524.361,16587.968,19046.741,24111.489,27180.585,30498.769,33701.532,37746.2,41993.502,47488.109,51084.823,52978.383,54682.131,56197.36,56428.814,52957.408,52574.445,54461.851,54245.083,53107.087,50812.655,48757.435
"India",356,55,4753,5848.195,5919.075,6941.124,7530.002,8415.873,9515.362,11005.538,12831.725,14603.479,15717.46,18106.846,22974.984,25969.171,29134.653,32285.613,36265.219,40455.529,45864.792,49455.022,51401.497,53162.994,54739.609,55061.921,51759.649,51465.605,53392.73,53252.765,52203.836,50007.869
"India",356,60,4243,3851.309,4832.138,4976.155,5939.681,6576.158,7462.46,8477.727,9835.815,11616.839,13375.259,14464.547,16728.975,21363.862,24226.423,27282.978,30356.91,34234.283,38335.48,43620.148,47195.781,49209.81,51047.513,52707.343,53155.258,50088.543,49919.032,51898.689,51868.497,50942.21
"India",356,65,2385,3195.126,2961.447,3770.103,3950.822,4837.441,5471.632,6235.251,7099.009,8394.924,10090.825,11695.913,12717.605,14868.625,19117.974,21798.96,24698.622,27648.181,31364.267,35324.168,40413.092,43948.705,46041.931,47974.347,49741.081,50360.5,47630.966,47632.464,49684.689,49806.661
"India",356,70,1803,1620.607,2222.771,2099.061,2728.798,2940.064,3688.835,4184.352,4768.425,5569.868,6742.959,8164.536,9532.028,10545.837,12463.581,16154.222,18580.528,21238.694,23983.722,27442.831,31162.867,35929.047,39357.088,41514.944,43536.862,45415.855,46247.825,43975.825,44205.346,46331.209
"India",356,75,1059,1060.539,981.992,1385.897,1343.277,1793.196,1967.037,2470.792,2802.553,3313.635,4005.325,4890.648,5970.973,7144.412,8021.004,9587.229,12571.986,14635.491,16932.354,19353.044,22404.333,25724.068,29971.515,33161.164,35313.27,37368.901,39320.279,40363.778,38683.283,39170.696
"India",356,80,510,513.242,536.434,515.825,752.318,741.961,1007.445,1107.499,1391.171,1654.042,2014.666,2464.343,3044.141,3829.202,4657.613,5312.204,6444.907,8585.133,10154.442,11940.354,13866.292,16299.661,18992.933,22447.249,25178.813,27168.624,29119.405,31008.965,32211.651,31216.716
"India",356,85,189,194.117,208.013,228.959,225.227,328.505,332.473,452.891,497.936,646.629,782.95,971.337,1209.463,1536.677,1955.668,2432.377,2826.157,3496.893,4752.475,5739.252,6891.914,8168.871,9798.309,11647.335,14034.738,16043.338,17634.734,19236.459,20850.614,22027.267
"India",356,90,50,48.53,54.609,62.94,69.403,68.285,103.411,105.181,143.377,158.707,212.578,264.531,336.914,433.375,555.885,727.163,923.905,1098.187,1391.082,1938.498,2401.466,2957.695,3596.72,4427.033,5398.751,6672.306,7822.364,8810.775,9853.773,10941.07
"India",356,95,11,9.075,9.814,12.07,14.43,16.376,16.888,25.729,26.193,38.117,43.29,59.888,76.895,100.765,131.228,172.909,227.7,291.808,350.351,449.57,635.759,800.065,1002.954,1243.406,1561.579,1944.411,2456.415,2943.458,3393.934,3885.101
"India",356,100,0,1.435,1.506,1.787,2.366,3.083,3.757,4.014,5.792,7.151,10.232,12.516,17.479,23.095,30.698,40.842,52.943,68.347,86.344,103.426,129.742,178.25,226.97,285.123,354.813,446.29,559.88,711.287,870.139,1026.03
"Georgia",268,0,146,187.67,223.902,240.345,224.037,208.327,206.665,222.27,224.323,157.825,114.963,106.946,122.478,134.667,125.366,113.997,104.27,101.632,102.435,102.28,98.469,89.366,83.503,79.477,77.165,74.807,71.26,66.453,61.49,57.423
"Georgia",268,5,143,147.988,193.025,232.769,246.747,220.742,203.861,205.95,221.607,175.1,133.96,113.421,103.186,119.224,133.528,124.249,112.901,103.191,100.562,101.369,101.219,97.415,88.318,82.461,78.439,76.131,73.775,70.228,65.424,60.462
"Georgia",268,10,204,144.504,151.706,199.934,240.93,241.413,218.192,201.56,206.629,203.531,171.167,143.435,110.643,101.602,118.555,132.859,123.6,112.27,102.572,99.948,100.76,100.616,96.819,87.728,81.876,77.856,75.55,73.197,69.653,64.852
"Georgia",268,15,170,204.86,146.201,156.735,205.398,232.577,236.033,211.806,200.061,195.517,170.91,163.564,138.907,107.853,99.917,116.861,131.163,121.92,110.608,100.923,98.309,99.125,98.984,95.193,86.11,80.264,76.249,73.946,71.598,68.055
"Georgia",268,20,184,171.034,205.66,147.753,160.559,199.059,224.073,232.317,205.253,183.819,159.886,158.083,156.367,131.098,104.068,96.146,113.08,127.376,118.155,106.861,97.194,94.587,95.409,95.276,91.491,82.419,76.579,72.572,70.271,67.927
"Georgia",268,25,129,184.674,172.46,206.594,148.9,156.114,192.742,223.492,228.544,203.989,158.781,148.552,148.998,149.029,126.415,99.436,91.541,108.456,122.743,113.544,102.275,92.629,90.034,90.863,90.735,86.962,77.901,72.073,68.071,65.778
"Georgia",268,30,103,130.145,185.734,173.971,207.13,145.668,151.671,192.842,222.816,189.464,154.267,146.745,142.013,142.353,144.928,122.39,95.501,87.635,104.525,118.795,109.63,98.394,88.776,86.195,87.032,86.916,83.155,74.113,68.296,64.304
"Georgia",268,35,142,103.161,131.603,186.829,174.902,204.244,142.404,150.564,192.798,178.711,174.272,151.691,139.712,136.228,139.202,141.796,119.366,92.588,84.764,101.618,115.865,106.744,95.554,85.973,83.412,84.258,84.153,80.41,71.392,65.592
"Georgia",268,40,121,140.306,103.434,132.969,187.201,169.577,201.176,139.345,149.244,175.095,172.586,170.708,141.423,132.651,133.717,136.717,139.342,117.063,90.443,82.675,99.48,113.695,104.636,93.509,83.982,81.445,82.303,82.215,78.495,69.51
"Georgia",268,45,107,119.144,138.421,103.498,133.455,183.071,163.949,195.798,135.944,160.678,153.356,162.966,163.484,133.782,130.287,131.41,134.454,137.123,115.074,88.694,81.015,97.745,111.915,102.945,91.914,82.463,79.965,80.843,80.777,77.093
"Georgia",268,50,80,104.473,116.946,136.052,102.811,134.281,178.358,158.941,189.64,163.293,140.561,144.468,153.757,155.952,131.072,127.735,128.951,132.057,134.791,113.081,87.055,79.509,96.132,110.232,101.398,90.505,81.165,78.721,79.628,79.594
"Georgia",268,55,70,76.97,101.155,113.827,132.476,104.925,134.145,175.768,152.766,119.6,84.712,113.813,137.475,145.816,151.848,127.72,124.623,125.97,129.171,132.002,110.788,85.278,77.924,94.392,108.396,99.754,89.059,79.878,77.512,78.459
"Georgia",268,60,89,65.26,72.523,96.016,108.6,124.948,105.336,127.756,170.336,146.671,142.11,93.375,108.683,131.564,140.175,146.285,123.257,120.507,122.05,125.386,128.366,107.873,83.099,76.019,92.275,106.145,97.778,87.364,78.415,76.161
"Georgia",268,65,78,78.091,58.462,65.856,88.008,96.143,114.382,94.676,117.929,141.817,116.397,131.522,85.741,102.664,123.791,132.335,138.573,117.11,114.852,116.667,120.197,123.393,103.927,80.206,73.523,89.471,103.144,95.176,85.166,76.547
"Georgia",268,70,60,62.558,63.669,49.053,56.357,75.436,80.62,96.08,80.427,73.035,96.614,93.368,116.869,77.453,92.244,111.883,120.308,126.702,107.654,106.125,108.343,112.164,115.663,97.804,75.76,69.697,85.131,98.482,91.148,81.789
"Georgia",268,75,40,41.577,44.169,46.132,37.206,43.312,59.41,60.599,73.015,88.268,79.251,84.503,74.46,94.539,63.472,76.317,93.556,101.65,108.133,92.738,92.256,95.019,99.184,103.074,87.794,68.467,63.387,77.92,90.675,84.383
"Georgia",268,80,21,21.62,23.482,25.689,28.285,25.323,28.953,38.748,38.62,34.004,33.788,41.82,56.325,48.121,65.746,44.968,55.041,68.662,75.871,82.01,71.427,72.138,75.361,79.721,83.924,72.358,57.064,53.415,66.359,78.008
"Georgia",268,85,9,7.603,8.405,9.725,11.525,14.378,12.949,14.668,20.041,14.417,12.211,13.402,21.881,28.243,25.79,36.193,25.43,31.965,40.917,46.335,51.307,45.754,47.254,50.422,54.457,58.478,51.362,41.254,39.294,49.656
"Georgia",268,90,3,1.879,1.751,2.14,2.856,3.69,5.156,4.532,5.381,7.332,4.902,3.948,5.048,7.37,10.242,9.698,14.126,10.294,13.405,17.752,20.79,23.799,21.91,23.328,25.651,28.524,31.492,28.436,23.455,22.933
"Georgia",268,95,1,0.318,0.226,0.239,0.355,0.534,0.807,1.087,1.016,1.209,1.503,0.923,0.934,0.96,1.546,2.25,2.231,3.4,2.589,3.517,4.857,5.934,7.075,6.775,7.502,8.575,9.898,11.348,10.63,9.095
"Georgia",268,100,0,0.052,0.022,0.017,0.022,0.036,0.066,0.097,0.14,0.138,0.141,0.153,0.134,0.096,0.106,0.176,0.268,0.287,0.439,0.373,0.496,0.708,0.91,1.133,1.162,1.319,1.559,1.872,2.238,2.258
"Republic of Korea",410,0,1451,1626.612,2235.02,2286.136,2210.939,2194.33,1910.972,1838.665,1473.99,1641.943,1515.284,1195.258,1090.461,1093.426,921.491,859.365,843.96,847.318,784.636,748.331,734.934,683.677,653.299,650.637,649.377,632.995,613.819,598.112,575.978,559.177
"Republic of Korea",410,5,1278,1387.414,1603.354,2141.923,2226.545,2180.062,2169.106,1900.647,1823.292,1471.829,1643.953,1513.928,1196.991,1092.829,1093.826,922.595,861.24,845.87,849.252,786.604,750.325,736.944,685.705,655.341,652.69,651.437,635.063,615.897,600.199,578.07
"Republic of Korea",410,10,1161,1264.594,1403.036,1566.495,2111.766,2207.979,2166.486,2159.457,1902.23,1822.65,1471.972,1643.663,1514.928,1188.082,1092.962,1094.324,923.557,862.238,846.893,850.291,787.667,751.402,738.036,686.808,656.459,653.811,652.564,636.196,617.038,601.343
"Republic of Korea",410,15,968,1135.967,1205.209,1373.81,1530.391,2071.161,2168.324,2157.839,2165.58,1903.631,1825.247,1470.565,1647.748,1517.268,1188.843,1094.746,1097.265,926.592,865.328,850.013,853.433,790.84,754.599,741.247,690.042,659.704,657.068,655.83,639.47,620.318
"Republic of Korea",410,20,825,946.221,1047.594,1169.496,1325.559,1472.414,2009.801,2147.539,2164.812,2166.14,1907.641,1814.694,1465.139,1651.416,1518.976,1193.065,1101.685,1104.28,933.766,872.587,857.323,860.777,798.239,762.041,748.717,697.546,667.234,664.616,663.389,647.043
"Republic of Korea",410,25,732,803.874,928.016,1026.157,1147.633,1282.064,1426.179,1993.943,2152.543,2164.015,2176.622,1902.425,1783.798,1516.236,1653.019,1523.534,1201.246,1110.077,1112.763,942.469,881.395,866.194,869.698,807.242,771.092,757.81,706.688,676.409,673.813,672.608
"Republic of Korea",410,30,604,710.534,814.103,922.537,1026.677,1123.063,1255.702,1432.509,1992.172,2148.488,2174.765,2182.964,1865.141,1852.908,1516.585,1655.557,1529.123,1207.476,1116.561,1119.377,949.358,888.42,873.309,876.878,814.518,778.444,765.213,714.155,683.923,681.358
"Republic of Korea",410,35,547,583.295,713.757,804.342,919.111,1010.767,1116.047,1256.438,1426.621,1984.907,2148.337,2179.461,2150.183,1880.936,1850.752,1517.042,1657.879,1531.948,1211.049,1120.442,1123.396,953.715,892.95,877.94,881.587,819.347,783.363,770.194,719.216,689.043
"Republic of Korea",410,40,478,524.539,582.054,699.353,792.383,901.597,1000.844,1103.39,1248.987,1418.255,1979.077,2146.999,2159.971,2135.36,1876.609,1847.998,1516.803,1657.647,1532.315,1212.316,1122.076,1125.2,955.929,895.365,880.481,884.219,822.133,786.264,773.166,722.291
"Republic of Korea",410,45,370,453.483,506.54,564.048,678.837,771.892,881.77,982.372,1098.18,1236.306,1409.863,1969.151,2138.076,2144.318,2127.046,1870.727,1843.637,1514.107,1654.949,1530.38,1211.562,1121.801,1125.141,956.398,896.104,881.382,885.244,823.361,787.633,774.641
"Republic of Korea",410,50,355,344.282,429.499,482.922,540.434,654.862,747.672,858.224,967.432,1080.373,1222.722,1397.914,1954.898,2140.588,2131.903,2116.232,1862.723,1836.566,1509.154,1649.991,1526.413,1209.106,1119.946,1123.566,955.509,895.563,881.051,885.074,823.449,787.913
"Republic of Korea",410,55,304,321.726,315.069,400.304,454.361,513.863,626.3,719.142,831.755,943.957,1060.817,1205.723,1382.584,1936.035,2123.233,2116.424,2102.575,1851.929,1826.927,1502.154,1642.999,1520.663,1205.208,1116.805,1120.781,953.568,894.052,879.811,884.036,822.732
"Republic of Korea",410,60,249,263.338,283.749,283.099,365.305,422.543,481.58,591.309,685.881,799.894,915.909,1036.501,1184.768,1350.004,1913.089,2100.542,2096.066,2084.227,1837.318,1813.862,1492.532,1633.435,1512.713,1199.648,1112.241,1116.682,950.561,891.602,877.709,882.203
"Republic of Korea",410,65,147,201.541,217.956,241.606,246.288,328.344,382.316,439.121,547.165,641.955,758.5,878.899,1005.576,1139.925,1324.117,1879.949,2067.609,2066.243,2057.284,1815.796,1794.614,1478.256,1619.25,1500.854,1191.257,1105.259,1110.399,945.831,887.668,874.288
"Republic of Korea",410,70,89,107.941,152.771,171.424,195.775,209.739,280.78,327.992,383.892,486.985,581.782,701.498,829.935,967.388,1099.24,1281.438,1824.912,2012.595,2016.229,2012.015,1779.543,1762.107,1453.981,1595.106,1480.637,1176.781,1093.163,1099.46,937.472,880.663
"Republic of Korea",410,75,36,57.843,73.025,106.98,124.375,150.033,162.036,218.047,259.859,312.57,405.376,499.47,625.422,785.923,896.971,1026.557,1204.253,1724.706,1911.735,1924.136,1928.332,1712.209,1701.41,1408.43,1549.763,1442.424,1149.312,1070.096,1078.47,921.386
"Republic of Korea",410,80,33,20.424,33.054,43.67,64.708,78.927,97.396,107.815,147.026,183.271,225.417,302.855,397.242,520.009,668.739,774.075,897.277,1064.897,1541.138,1724.914,1751.681,1769.973,1583.375,1584.178,1319.851,1460.701,1366.933,1094.596,1023.738,1036.152
"Republic of Korea",410,85,11,11.176,7.698,12.72,17.754,31.201,39.761,51.797,57.098,83.682,105.977,133.67,196.548,269.466,373.48,492.608,583.856,691.769,837.566,1235.064,1406.689,1451.912,1489.142,1350.716,1369.27,1154.519,1292.282,1222.056,988.001,932.539
"Republic of Korea",410,90,3,2.205,2.136,1.594,2.806,5.879,11.08,15.483,19.511,23.892,35.055,44.303,62.758,100.322,144.613,208.474,285.699,351.051,430.086,537.597,817.021,957.469,1014.924,1067.367,991.793,1028.092,885.642,1011.465,974.516,802.252
"Republic of Korea",410,95,1,0.339,0.226,0.24,0.191,0.563,1.303,2.808,3.661,5.303,6.371,9.041,13.108,20.379,34.719,52.746,80.209,115.707,149.239,191.645,250.661,397.92,486.057,536.076,586.104,564.88,606.844,540.889,637.932,634.415
"Republic of Korea",410,100,0,0.061,0.022,0.014,0.015,0.02,0.065,0.183,0.358,0.57,0.793,0.908,1.452,2.317,3.868,6.883,11.181,18.001,27.627,38.327,52.233,72.057,116.964,156.86,188.405,219.769,232.358,259.117,257.224,299.813
"Montenegro",499,0,24,28.855,30.945,32.297,25.735,26.334,25.163,26.476,24.431,22.087,19.782,19.555,19.005,17.86,17.731,17.33,16.622,15.979,15.398,14.896,14.502,13.835,13.422,12.943,12.467,12.044,11.642,11.226,10.817,10.435
"Montenegro",499,5,23,23.839,28.37,30.614,29.051,25.595,26.207,25.047,26.368,22.978,20.838,19.479,19.056,18.877,17.795,17.668,17.27,16.562,15.92,15.341,14.838,14.444,13.779,13.366,12.886,12.412,11.988,11.586,11.172,10.762
"Montenegro",499,10,24,23.056,23.752,28.285,27.964,28.987,25.539,26.151,24.997,24.963,22.056,20.748,19.532,19.04,18.834,17.754,17.629,17.232,16.526,15.885,15.306,14.806,14.411,13.746,13.333,12.855,12.381,11.957,11.555,11.141
"Montenegro",499,15,22,24.264,22.919,23.622,26.695,27.849,28.875,25.436,25.921,23.78,24.489,22.009,21.441,19.932,18.941,18.736,17.659,17.536,17.138,16.435,15.795,15.217,14.717,14.322,13.658,13.249,12.77,12.295,11.872,11.469
"Montenegro",499,20,18,22.677,23.991,22.665,21.344,26.469,27.129,28.658,23.681,24.713,22.874,24.953,21.742,20.809,19.724,18.735,18.532,17.458,17.333,16.938,16.236,15.597,15.021,14.521,14.127,13.464,13.054,12.575,12.102,11.679
"Montenegro",499,25,14,18.827,22.318,23.64,18.969,21.085,25.354,26.864,25.575,22.238,22.87,23.102,23.554,20.634,20.556,19.473,18.485,18.286,17.212,17.091,16.694,15.992,15.357,14.782,14.282,13.889,13.225,12.818,12.338,11.867
"Montenegro",499,30,10,14.656,18.477,21.952,20.031,18.738,20.005,25.114,23.979,24.483,20.201,22.395,22.287,23.392,20.403,20.328,19.249,18.266,18.067,16.998,16.876,16.482,15.783,15.149,14.576,14.077,13.685,13.022,12.616,12.137
"Montenegro",499,35,11,10.421,14.346,18.139,18.798,19.811,18.041,19.803,22.944,23.406,23.159,19.339,22.126,22.258,23.199,20.22,20.149,19.077,18.096,17.901,16.834,16.715,16.323,15.627,14.996,14.422,13.926,13.536,12.876,12.468
"Montenegro",499,40,11,11.165,10.162,14.042,15.434,18.556,19.583,17.829,18.093,22.934,22.703,21.95,19.437,22.011,22.061,23.004,20.047,19.979,18.917,17.946,17.754,16.696,16.579,16.191,15.502,14.872,14.301,13.809,13.42,12.761
"Montenegro",499,45,9,10.957,10.846,9.889,11.924,15.179,18.289,19.309,16.049,18.014,23.189,21.572,22.732,19.242,21.786,21.848,22.796,19.867,19.808,18.759,17.798,17.615,16.566,16.454,16.07,15.388,14.764,14.198,13.711,13.325
"Montenegro",499,50,9,8.816,10.558,10.483,8.541,11.675,14.904,17.971,18.296,15.573,18.085,23.017,21.984,22.373,18.987,21.52,21.598,22.553,19.664,19.616,18.585,17.64,17.464,16.428,16.323,15.947,15.274,14.658,14.1,13.617
